year,company_name,amount,state_code,category
2018,CORNERSTONE RESEARCH GROUP,754944,OH,Traditional Contractors
2018,CORNERSTONE RESEARCH GROUP,754891,OH,Traditional Contractors
2018,CORNERSTONE RESEARCH GROUP,332930.85,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,149952,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,124991,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,124998,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,124991,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,749571,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,550234.65,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,273010,OH,Traditional Contractors
2019,CORNERSTONE RESEARCH GROUP,124997,OH,Traditional Contractors
2020,CORNERSTONE RESEARCH GROUP,124752,OH,Traditional Contractors
2020,CORNERSTONE RESEARCH GROUP,124987,OH,Traditional Contractors
2020,CORNERSTONE RESEARCH GROUP,753801,OH,Traditional Contractors
2020,CORNERSTONE RESEARCH GROUP,124945,OH,Traditional Contractors
2020,CORNERSTONE RESEARCH GROUP,44658,OH,Traditional Contractors
2021,CORNERSTONE RESEARCH GROUP,749860,OH,Traditional Contractors
2019,CORVID TECHNOLOGIES,124999,NC,Traditional Contractors
2020,CORVID TECHNOLOGIES,250000,NC,Traditional Contractors
2020,CORVID TECHNOLOGIES,124999,NC,Traditional Contractors
2021,COSM ADVANCED MANUFACTURING SYSTEMS,4962338,MA,Traditional Contractors
2019,COSMIC MICROWAVE TECHNOLOGY,99201,CA,Traditional Contractors
2020,COSMIC MICROWAVE TECHNOLOGY,723274,CA,Traditional Contractors
2018,CREARE,149989.57,NH,Traditional Contractors
2018,CREARE,747182,NH,Traditional Contractors
2018,CREARE,749951,NH,Traditional Contractors
2018,CREARE,949966,NH,Traditional Contractors
2018,CREARE,749870,NH,Traditional Contractors
2018,CREARE,124950,NH,Traditional Contractors
2018,CREARE,122775,NH,Traditional Contractors
2018,CREARE,124975,NH,Traditional Contractors
2018,CREARE,124938,NH,Traditional Contractors
2019,CREARE,999998,NH,Traditional Contractors
2019,CREARE,749995,NH,Traditional Contractors
2019,CREARE,124961,NH,Traditional Contractors
2019,CREARE,124897,NH,Traditional Contractors
2019,CREARE,124961,NH,Traditional Contractors
2019,CREARE,108603,NH,Traditional Contractors
2019,CREARE,124976,NH,Traditional Contractors
2019,CREARE,2961385.32,NH,Traditional Contractors
2020,CREARE,6877026,NH,Traditional Contractors
2020,CREARE,739274,NH,Traditional Contractors
2020,CREARE,124946,NH,Traditional Contractors
2020,CREARE,124978,NH,Traditional Contractors
2022,CREARE,5299027.49,NH,Traditional Contractors
2022,CROMULENCE,2848032,FL,Traditional Contractors
2017,CRONOS CONSULTING GROUP,39958.2,CA,Traditional Contractors
2018,CROSS TRAC ENGINEERING,1074886,CA,Traditional Contractors
2020,CROSS TRAC ENGINEERING,124935,CA,Traditional Contractors
2018,CROWN CONSULTING,999956,VA,Traditional Contractors
2020,CROWN CONSULTING,124971,VA,Traditional Contractors
2020,CROWN CONSULTING,250000,VA,Traditional Contractors
2018,CSUITE SERVICES,124793,LA,Traditional Contractors
2019,CSUITE SERVICES,124474,LA,Traditional Contractors
2019,CSUITE SERVICES,749785,LA,Traditional Contractors
2020,CSUITE SERVICES,749974,LA,Traditional Contractors
2020,CTEN GLOBAL STRATEGIES,124403,GA,Traditional Contractors
2018,CU AEROSPACE LLC,754256,IL,Traditional Contractors
2018,CU AEROSPACE LLC,124990,IL,Traditional Contractors
2018,CU AEROSPACE LLC,124982,IL,Traditional Contractors
2018,CU AEROSPACE LLC,1129926,IL,Traditional Contractors
2019,CU AEROSPACE LLC,124995,IL,Traditional Contractors
2019,CU AEROSPACE LLC,124992,IL,Traditional Contractors
2019,CU AEROSPACE LLC,754947,IL,Traditional Contractors
2019,CU AEROSPACE LLC,124939,IL,Traditional Contractors
2020,CU AEROSPACE LLC,124997,IL,Traditional Contractors
2020,CU AEROSPACE LLC,754986,IL,Traditional Contractors
2020,CU AEROSPACE LLC,124998,IL,Traditional Contractors
2020,CU AEROSPACE LLC,2174388.2,IL,Traditional Contractors
2020,CU AEROSPACE LLC,124974,IL,Traditional Contractors
2020,CU AEROSPACE LLC,754979,IL,Traditional Contractors
2020,CUB CRAFTERS,125000,WA,Traditional Contractors
2018,CUBIC DEFENSE APPLICATIONS,519538.72,PA,Traditional Contractors
2018,CUBIC DEFENSE APPLICATIONS,142665.13,PA,Traditional Contractors
2018,CUBIC DEFENSE APPLICATIONS,500000,PA,Traditional Contractors
2018,CUBIC DEFENSE APPLICATIONS,0,PA,Traditional Contractors
2019,CUBIC DEFENSE APPLICATIONS,694322,PA,Traditional Contractors
2019,CUBIC DEFENSE APPLICATIONS,499872,PA,Traditional Contractors
2021,CUBIC DEFENSE APPLICATIONS,12435625,CA,Traditional Contractors
2024,CURVE ANALYTICS,999993,AL,Traditional Contractors
2018,CUSTOM MMIC DESIGN SERVICES,702131,MA,Traditional Contractors
2019,CYBEL,125000,PA,Traditional Contractors
2018,CYCRONIX,75000,NH,Traditional Contractors
2018,D WHEATLEY ENTERPRISES,137943.54,MD,Traditional Contractors
2021,DANBURY MISSION TECHNOLOGIES,3500,CT,Traditional Contractors
2021,DANBURY MISSION TECHNOLOGIES,0,CT,Traditional Contractors
2016,DATA INTELLIGENCE,33150.04,NJ,Traditional Contractors
2017,DATA INTELLIGENCE,27369.07,NJ,Traditional Contractors
2017,DATA INTELLIGENCE,38191.31,NJ,Traditional Contractors
2017,DATA INTELLIGENCE,22839.84,NJ,Traditional Contractors
2018,DATA INTELLIGENCE,36529.24,NJ,Traditional Contractors
2018,DATA INTELLIGENCE,112737.6,NJ,Traditional Contractors
2019,DATA INTELLIGENCE,159518.04,NJ,Traditional Contractors
2019,DATA INTELLIGENCE,27249.15,NJ,Traditional Contractors
2021,DATA INTELLIGENCE,12145.1,NJ,Traditional Contractors
2020,DCS,7584179,VA,Traditional Contractors
2020,DCS,0,VA,Traditional Contractors
2021,DCS,8198163.05,VA,Traditional Contractors
2023,DCS,5903060,VA,Traditional Contractors
2018,DELOITTE CONSULTING LLP,2811860.96,VA,Traditional Contractors
2023,DELOITTE CONSULTING LLP,2480836.37,VA,Traditional Contractors
2020,DELTA ZEE SOLUTIONS LLC,124404,AZ,Traditional Contractors
2019,DENMAR TECHNICAL SERVICES,1448748,NV,Traditional Contractors
2021,DESERT STAR SYSTEMS,766000,CA,Traditional Contractors
2018,DESIGN ANALYSIS AND RESEARCH,124959,KS,Traditional Contractors
2019,DESIGN ANALYSIS AND RESEARCH,749994,KS,Traditional Contractors
2020,DESIGN ANALYSIS AND RESEARCH,124989,KS,Traditional Contractors
2021,DESIGN INTERACTIVE,1438714,FL,Traditional Contractors
2018,DIAMOND MATERIALS,749820.51,PA,Traditional Contractors
2018,DIGITAL OPTICS TECHNOLOGIES,124501,IL,Traditional Contractors
2019,DIGITAL OPTICS TECHNOLOGIES,124989,IL,Traditional Contractors
2020,DIGITAL OPTICS TECHNOLOGIES,754971,IL,Traditional Contractors
2018,DIOXIDE MATERIALS,125000,FL,Traditional Contractors
2018,DIVERSIFIED TECHNICAL SYSTEMS,124179,CA,Traditional Contractors
2019,DIVERSIFIED TECHNICAL SYSTEMS,743107,CA,Traditional Contractors
2018,DM3D TECHNOLOGY,54577,MI,Traditional Contractors
2018,DM3D TECHNOLOGY,168428,MI,Traditional Contractors
2019,DM3D TECHNOLOGY,1235936,MI,Traditional Contractors
2020,DOCUGAMI,124809,WA,Traditional Contractors
2019,DORNERWORKS,124846,MI,Traditional Contractors
2020,DORNERWORKS,747579,MI,Traditional Contractors
2019,DP LLC,124993,AZ,Traditional Contractors
2020,DP LLC,124988,AZ,Traditional Contractors
2022,DRAGOON TECHNOLOGY,119868,AZ,Traditional Contractors
2023,DRAGOON TECHNOLOGY,999325,AZ,Traditional Contractors
2021,DSPACE,3720,MI,Traditional Contractors
2024,DUALITY SYSTEMS,1761840,CO,Traditional Contractors
2020,DUCHANCELL ENGINEERING CONSULTING,4722261.64,CA,Traditional Contractors
2019,DYMENSO,18020,CA,Traditional Contractors
2021,DYNETICS,56973193.62,AL,Traditional Contractors
2020,DYNOVAS,124985,VA,Traditional Contractors
2022,DZYNE TECHNOLOGIES,119979,VA,Traditional Contractors
2018,E BEAM,124060,OR,Traditional Contractors
2018,E BEAM,741367,OR,Traditional Contractors
2018,E BEAM,57233,OR,Traditional Contractors
2019,E BEAM,749933,OR,Traditional Contractors
2020,E BEAM,124967,OR,Traditional Contractors
2018,EAGLE AVIATION TECHNOLOGIES,222383,VA,Traditional Contractors
2018,EAGLE AVIATION TECHNOLOGIES,0,VA,Traditional Contractors
2019,EAGLE AVIATION TECHNOLOGIES,233702.17,VA,Traditional Contractors
2019,EAGLE AVIATION TECHNOLOGIES,37645,VA,Traditional Contractors
2019,EAGLE AVIATION TECHNOLOGIES,366878,VA,Traditional Contractors
2020,EAGLE AVIATION TECHNOLOGIES,407749.51,VA,Traditional Contractors
2021,EAGLE AVIATION TECHNOLOGIES,25447.57,VA,Traditional Contractors
2021,EAGLE AVIATION TECHNOLOGIES,504205,VA,Traditional Contractors
2022,EAGLE AVIATION TECHNOLOGIES,1786594,VA,Traditional Contractors
2022,EAGLE AVIATION TECHNOLOGIES,249550.97,VA,Traditional Contractors
2023,EAGLE AVIATION TECHNOLOGIES,25000,VA,Traditional Contractors
2023,EAGLE AVIATION TECHNOLOGIES,0,VA,Traditional Contractors
2023,EAGLE AVIATION TECHNOLOGIES,1471724,VA,Traditional Contractors
2023,EAGLE AVIATION TECHNOLOGIES,49741,VA,Traditional Contractors
2024,EAGLE AVIATION TECHNOLOGIES,66427,VA,Traditional Contractors
2018,EAGLE HARBOR TECHNOLOGIES,748647,WA,Traditional Contractors
2015,EASTERN RESEARCH GROUP,99931,MA,Traditional Contractors
2020,EATON AEROSPACE,136618,MS,Traditional Contractors
2020,EDGE CASE RESEARCH,124999,PA,Traditional Contractors
2019,EDISON WELDING INSTITUTE,89463,OH,Traditional Contractors
2020,EIC LABORATORIES,2289610.31,MA,Traditional Contractors
2019,ELDER RESEARCH,749955,VA,Traditional Contractors
2020,ELDER RESEARCH,124938,VA,Traditional Contractors
2022,ELECTRAAERO,990418,VA,Traditional Contractors
2022,ELECTRAAERO,1249834,VA,Traditional Contractors
2024,ELECTRAAERO,3485340,VA,Traditional Contractors
2018,ELECTRIC POWER SYSTEMS,1124480,UT,Traditional Contractors
2017,ELECTRIC PROPULSION LABORATORY,937570,CO,Traditional Contractors
2019,ELECTROCHEM,124999,MA,Traditional Contractors
2019,ELECTRODYNAMIC APPLICATIONS,165000,MI,Traditional Contractors
2019,ELECTROMAGNETIC APPLICATIONS INCORPORATED,124947,CO,Traditional Contractors
2020,ELECTROMAGNETIC APPLICATIONS INCORPORATED,124629,CO,Traditional Contractors
2019,ELEMENTUM 3D,753752,CO,Traditional Contractors
2019,ELEQUANT KNOWLEDGE INNOVATION DATA SCIENCE,718897,DC,Traditional Contractors
2019,EM PHOTONICS,501192,DE,Traditional Contractors
2018,EMERGENT SPACE TECHNOLOGIES,749925,MD,Traditional Contractors
2018,EMERGENT SPACE TECHNOLOGIES,64999,MD,Traditional Contractors
2018,EMERGENT SPACE TECHNOLOGIES,10000,MD,Traditional Contractors
2019,EMERGENT SPACE TECHNOLOGIES,124937,MD,Traditional Contractors
2019,EMERGENT SPACE TECHNOLOGIES,124912,MD,Traditional Contractors
2019,EMERGENT SPACE TECHNOLOGIES,130000,MD,Traditional Contractors
2018,EMPIRICAL SYSTEMS AEROSPACE,124907,CA,Traditional Contractors
2018,EMPIRICAL SYSTEMS AEROSPACE,124865,CA,Traditional Contractors
2018,EMPIRICAL SYSTEMS AEROSPACE,124874,CA,Traditional Contractors
2018,EMPIRICAL SYSTEMS AEROSPACE,749145,CA,Traditional Contractors
2019,EMPIRICAL SYSTEMS AEROSPACE,300000,CA,Traditional Contractors
2020,EMR SOLUTIONS TECHNOLOGY,888976.04,MD,Traditional Contractors
2024,ENDURALOCK,1479999.6,KS,Traditional Contractors
2017,ENGILITY,200000,VA,Traditional Contractors
2018,ENGILITY SERVICES,10000,MA,Traditional Contractors
2018,ENGILITY SERVICES,0,MA,Traditional Contractors
2019,ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS,5399094.3,CA,Traditional Contractors
2019,ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS,4589221.84,CA,Traditional Contractors
2019,ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS,168343,CA,Traditional Contractors
2024,ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS,363072.24,GA,Traditional Contractors
2024,ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS,899983.76,CA,Traditional Contractors
2020,ENSEMBLE GOVERNMENT SERVICES,124999,MD,Traditional Contractors
2019,ENURGA,124995,IN,Traditional Contractors
2019,ENURGA,124956,IN,Traditional Contractors
2018,ENVIRONMENTAL LIFE SUPPORT TECHNOLOGY,125000,CO,Traditional Contractors
2019,ENVIRONMENTAL LIFE SUPPORT TECHNOLOGY,1130000,CO,Traditional Contractors
2020,ENVIRONMENTAL LIFE SUPPORT TECHNOLOGY,999999,CO,Traditional Contractors
2015,ENVISTACOM LLC,9420502.19,GA,Traditional Contractors
2021,EPSILON C5I,4776270,CA,Traditional Contractors
2022,EPSILON C5I,4860617.14,CA,Traditional Contractors
2024,EPSILON C5I,2989121.47,CA,Traditional Contractors
2019,ESPACE,124468,MA,Traditional Contractors
2021,ESPACE,937065,MA,Traditional Contractors
2018,ESPYLUX,102134,NV,Traditional Contractors
2019,EUTELSAT AMERICA,499971,DC,Traditional Contractors
2018,EXAMINART,124587,CA,Traditional Contractors
2019,EXAMINART,749462,CA,Traditional Contractors
2019,EXONE COMPANY THE,124947,PA,Traditional Contractors
2018,EXOTERRA RESOURCE,124897,CO,Traditional Contractors
2019,EXOTERRA RESOURCE,1498750,CO,Traditional Contractors
2019,EXOTERRA RESOURCE,124884,CO,Traditional Contractors
2020,EXOTERRA RESOURCE,124711,CO,Traditional Contractors
2020,EXOTERRA RESOURCE,2033528,CO,Traditional Contractors
2019,EXPLORATION INSTITUTE,124934,TX,Traditional Contractors
2020,EXPLORATION INSTITUTE,1107508,TX,Traditional Contractors
2020,EXPLORATION INSTITUTE,124849,TX,Traditional Contractors
2018,EXQUADRUM,124993,CA,Traditional Contractors
2019,EXQUADRUM,749951,CA,Traditional Contractors
2019,EXTREME DIAGNOSTICS,124999,CO,Traditional Contractors
2020,EXTREME DIAGNOSTICS,749975,CO,Traditional Contractors
2018,FARADAY TECHNOLOGY,124994,OH,Traditional Contractors
2018,FARADAY TECHNOLOGY,754290,OH,Traditional Contractors
2019,FARADAY TECHNOLOGY,754996,OH,Traditional Contractors
2020,FARADAY TECHNOLOGY,124996,OH,Traditional Contractors
2020,FARADAY TECHNOLOGY,124997,OH,Traditional Contractors
2020,FARADAY TECHNOLOGY,288999,OH,Traditional Contractors
2023,FARADAY TECHNOLOGY,149996.57,OH,Traditional Contractors
2022,FEDERAL FOUNDRY,1469707,VA,Traditional Contractors
2018,FIBERTEK,124991,VA,Traditional Contractors
2018,FIBERTEK,124950,VA,Traditional Contractors
2018,FIBERTEK,749787,VA,Traditional Contractors
2018,FIBERTEK,749251,VA,Traditional Contractors
2018,FIBERTEK,124647,VA,Traditional Contractors
2018,FIBERTEK,124511,VA,Traditional Contractors
2018,FIBERTEK,124289,VA,Traditional Contractors
2019,FIBERTEK,121910,VA,Traditional Contractors
2019,FIBERTEK,1654715,VA,Traditional Contractors
2019,FIBERTEK,939332,VA,Traditional Contractors
2019,FIBERTEK,746035,VA,Traditional Contractors
2020,FIBERTEK,4990810,VA,Traditional Contractors
2020,FIBERTEK,124813,VA,Traditional Contractors
2020,FIBERTEK,1309409,VA,Traditional Contractors
2020,FIBERTEK,999833,VA,Traditional Contractors
2020,FIBERTEK,49909,VA,Traditional Contractors
2020,FIBERTEK,402969,VA,Traditional Contractors
2024,FIBERTEK,9925807.33,VA,Traditional Contractors
2024,FIBERTEK,818763.42,VA,Traditional Contractors
2023,FIVE DIRECTIONS,599933,VA,Traditional Contractors
2022,FLAWLESS PHOTONICS,3122199,CA,Traditional Contractors
2020,FLIGHT WORKS,436353,CA,Traditional Contractors
2020,FLIGHT WORKS,124985,CA,Traditional Contractors
2020,FLIGHT WORKS,525974,CA,Traditional Contractors
2020,FLIGHT WORKS,534420,CA,Traditional Contractors
2024,FLORIDA INSTITUTE FOR HUMAN MACHINE COGNITION,254542.72,FL,Traditional Contractors
2018,FLORIDA TURBINE TECHNOLOGIES,124503,FL,Traditional Contractors
2019,FLUXMAGIC,124890,OR,Traditional Contractors
2020,FORMALLOY TECHNOLOGIES,124987,CA,Traditional Contractors
2023,FORWARD EDGE AI,11512019.24,TX,Traditional Contractors
2018,FORWARD SLOPE,14285.71,CA,Traditional Contractors
2018,FORWARD SLOPE,0,CA,Traditional Contractors
2018,FREEDOM PHOTONICS,749893,CA,Traditional Contractors
2018,FREEDOM PHOTONICS,749992,CA,Traditional Contractors
2018,FREEDOM PHOTONICS,124976,CA,Traditional Contractors
2018,FREEDOM PHOTONICS,124974,CA,Traditional Contractors
2019,FREEDOM PHOTONICS,124991,CA,Traditional Contractors
2019,FREEDOM PHOTONICS,124990,CA,Traditional Contractors
2019,FREEDOM PHOTONICS,124997,CA,Traditional Contractors
2019,FREEDOM PHOTONICS,124990,CA,Traditional Contractors
2019,FREEDOM PHOTONICS,1124593,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,1499974.58,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,124952,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,124999,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,124994,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,124993,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,749993,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,1099715,CA,Traditional Contractors
2020,FREEDOM PHOTONICS,184924,CA,Traditional Contractors
2022,FREEDOM PHOTONICS,1499974,CA,Traditional Contractors
2020,FREGATA SYSTEMS,3001,MO,Traditional Contractors
2020,FREGATA SYSTEMS,0,MO,Traditional Contractors
2018,FRONTIER AEROSPACE,120483,CA,Traditional Contractors
2020,FRONTIER AEROSPACE,749675,CA,Traditional Contractors
2018,FRONTIER ASTRONAUTICS,124944,WY,Traditional Contractors
2019,FRONTIER ASTRONAUTICS,124804,WY,Traditional Contractors
2020,FRONTIER ASTRONAUTICS,749995,WY,Traditional Contractors
2021,FUSE INTEGRATION,3500,CA,Traditional Contractors
2021,FUSE INTEGRATION,0,CA,Traditional Contractors
2021,FUTURE ENGINEERS,6818927,CA,Traditional Contractors
2016,G 2 SOFTWARE SYSTEMS,0,CA,Traditional Contractors
2016,G 2 SOFTWARE SYSTEMS,0,CA,Traditional Contractors
2017,G 2 SOFTWARE SYSTEMS,322095.16,CA,Traditional Contractors
2018,G 2 SOFTWARE SYSTEMS,2267509.74,CA,Traditional Contractors
2018,G 2 SOFTWARE SYSTEMS,295116.61,CA,Traditional Contractors
2020,G 2 SOFTWARE SYSTEMS,3115189.72,CA,Traditional Contractors
2020,G 2 SOFTWARE SYSTEMS,2644664.21,CA,Traditional Contractors
2020,G 2 SOFTWARE SYSTEMS,1987033.76,CA,Traditional Contractors
2021,G 2 SOFTWARE SYSTEMS,227536.1,CA,Traditional Contractors
2021,G 2 SOFTWARE SYSTEMS,649957.66,CA,Traditional Contractors
2022,G 2 SOFTWARE SYSTEMS,755467.69,CA,Traditional Contractors
2022,G 2 SOFTWARE SYSTEMS,1320743.2,CA,Traditional Contractors
2023,G 2 SOFTWARE SYSTEMS,345346.52,CA,Traditional Contractors
2023,G 2 SOFTWARE SYSTEMS,528871.4,CA,Traditional Contractors
2022,GALOIS,1486577,OR,Traditional Contractors
2022,GALOIS,3647839,OR,Traditional Contractors
2022,GALOIS,224997,OR,Traditional Contractors
2021,GAMMA ALLOYS,1733332,CA,Traditional Contractors
2021,GE AVIATION SYSTEMS,2889145.15,OH,Traditional Contractors
2015,GEARJUMP TECHNOLOGIES,10000,MA,Traditional Contractors
2017,GEARJUMP TECHNOLOGIES,30000,MA,Traditional Contractors
2019,GEARJUMP TECHNOLOGIES,30000,MA,Traditional Contractors
2021,GEEGAH,1750000,NY,Traditional Contractors
2022,GEEGAH,999224,NY,Traditional Contractors
2020,GEISEL SOFTWARE,124940,MA,Traditional Contractors
2018,GENER8,749982,CA,Traditional Contractors
2019,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1680761,CA,Traditional Contractors
2020,GENERAL ATOMICS AERONAUTICAL SYSTEMS,3994,CA,Traditional Contractors
2020,GENERAL ATOMICS AERONAUTICAL SYSTEMS,0,CA,Traditional Contractors
2020,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1180080,CA,Traditional Contractors
2021,GENERAL ATOMICS AERONAUTICAL SYSTEMS,15724535,CA,Traditional Contractors
2021,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1432045,CA,Traditional Contractors
2022,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1902998.31,CA,Traditional Contractors
2022,GENERAL ATOMICS AERONAUTICAL SYSTEMS,2099035.8,CA,Traditional Contractors
2022,GENERAL ATOMICS AERONAUTICAL SYSTEMS,30572.78,CA,Traditional Contractors
2022,GENERAL ATOMICS AERONAUTICAL SYSTEMS,0,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,3794678,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1131662,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,17980510,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,3499851,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,999748,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,2492478,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,499827,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,499949,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,124936,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,4299001,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,12568468,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1188009,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,377897.68,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,2759932,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1676550,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,2624000,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,2185135,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,284520.44,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,3071494,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,8499969.47,CA,Traditional Contractors
2023,GENERAL ATOMICS AERONAUTICAL SYSTEMS,999915.12,CA,Traditional Contractors
2024,GENERAL ATOMICS AERONAUTICAL SYSTEMS,999923,CA,Traditional Contractors
2024,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1896989,CA,Traditional Contractors
2024,GENERAL ATOMICS AERONAUTICAL SYSTEMS,2004229,CA,Traditional Contractors
2024,GENERAL ATOMICS AERONAUTICAL SYSTEMS,6289907,CA,Traditional Contractors
2024,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1100998,CA,Traditional Contractors
2024,GENERAL ATOMICS AERONAUTICAL SYSTEMS,1248857,CA,Traditional Contractors
